Phone_ID,Account_ID,Phone_Number,Phone_Source,Phone_Type,Is_Primary,Is_Verified,Is_DNC,Date_Added,Phone_Status,Preferred_Dial_Order
370,111,5939172513,Client,Mobile,0,1,0,2024-12-29,Active,2
371,111,5521570433,Client,Mobile,0,1,0,2024-12-29,Active,3
372,112,1541006762,Skip Trace,Mobile,1,1,0,2025-07-24,Wrong Party,1
373,112,6765861793,Credit Bureau,Mobile,0,0,0,2025-07-24,Active,2
374,112,2710405411,Skip Trace,Mobile,0,1,0,2025-07-24,Active,3
375,113,5262181599,Credit Bureau,Mobile,1,0,0,2025-01-15,Active,1
376,113,7062962015,Client,Work,0,1,0,2025-01-15,Active,2
377,113,3368844431,Skip Trace,Home,0,1,0,2025-01-15,Active,3
378,114,0698720506,Client,Mobile,1,1,0,2026-01-22,Active,1
379,114,1497310324,Client,Landline,0,1,0,2026-01-22,Active,2
380,114,1714677418,Client,Mobile,0,0,0,2026-01-22,Active,3
381,115,6256527047,Client,Mobile,1,1,0,2026-01-14,Active,1
382,115,7434902115,Client,Work,0,1,0,2026-01-14,Active,2
383,115,8693806868,Skip Trace,Mobile,0,0,0,2026-01-14,Active,3
384,115,7937416089,Client,Mobile,0,1,0,2026-01-14,Active,4
385,116,8992172233,Credit Bureau,Mobile,1,1,0,2026-01-26,Active,1
386,116,2061632945,Skip Trace,Mobile,0,0,0,2026-01-26,Active,2
387,117,1168685487,Skip Trace,Mobile,1,0,1,2025-10-14,Wrong Party,1
388,117,0998616229,Customer Provided,Mobile,0,0,0,2025-10-14,Active,2
389,117,9911914856,Credit Bureau,Mobile,0,0,0,2025-10-14,Active,3
390,118,4679970246,Credit Bureau,Mobile,1,1,0,2025-02-13,Active,1
391,118,2996065307,Client,Landline,0,1,0,2025-02-13,Disconnected,2
392,118,4505444713,Client,Mobile,0,1,0,2025-02-13,Active,3
393,119,2475469137,Skip Trace,Mobile,1,1,0,2025-06-18,Active,1
394,119,3678508214,Client,Work,0,1,0,2025-06-18,Active,2
395,119,8628902330,Client,Work,0,0,0,2025-06-18,Active,3
396,120,3070534578,Credit Bureau,Mobile,1,0,0,2025-04-13,Disconnected,1
397,120,6103579727,Credit Bureau,Mobile,0,1,0,2025-04-13,Active,2
398,121,9855241406,Credit Bureau,Home,1,1,0,2024-11-19,Active,1
399,121,0293333468,Credit Bureau,Mobile,0,1,0,2024-11-19,Active,2
400,121,0072290349,Credit Bureau,Mobile,0,1,0,2024-11-19,Active,3
401,121,4466574374,Credit Bureau,Mobile,0,1,0,2024-11-19,Invalid,4
402,121,8969108589,Client,Work,0,1,0,2024-11-19,Disconnected,5
403,122,9441715454,Client,Mobile,1,1,0,2026-01-08,Active,1
404,122,4432830965,Client,Mobile,0,1,0,2026-01-08,Active,2
405,123,2074466609,Client,Mobile,1,1,0,2024-12-12,Disconnected,1
406,123,9353875842,Credit Bureau,Mobile,0,1,0,2024-12-12,Active,2
407,123,8241724825,Client,Mobile,0,1,0,2024-12-12,Active,3
408,123,1353465549,Credit Bureau,Work,0,1,0,2024-12-12,Active,4
409,123,4717099917,Client,Work,0,1,0,2024-12-12,Active,5
410,124,3816846022,Skip Trace,Work,1,0,0,2026-01-22,Wrong Party,1
411,124,3569725217,Client,Landline,0,1,0,2026-01-22,Active,2
412,125,5250074329,Client,Mobile,1,1,0,2026-01-12,Active,1
413,125,2712966667,Skip Trace,Mobile,0,0,0,2026-01-12,Invalid,2
414,125,6008350583,Credit Bureau,Mobile,0,0,0,2026-01-12,Active,3
415,126,0033542168,Client,Home,1,0,0,2025-05-26,Active,1
416,126,9421044789,Client,Mobile,0,0,0,2025-05-26,Active,2
417,126,8562575326,Skip Trace,Mobile,0,0,0,2025-05-26,Active,3
418,126,0332309821,Credit Bureau,Home,0,0,0,2025-05-26,Active,4
419,127,5064890901,Credit Bureau,Home,1,1,0,2026-01-05,Active,1
420,127,0016761847,Client,Mobile,0,1,0,2026-01-05,Active,2
421,127,2304618499,Client,Mobile,0,1,0,2026-01-05,Active,3
422,127,2618914117,Client,Mobile,0,1,0,2026-01-05,Active,4
423,128,3934835642,Client,Landline,1,0,0,2024-08-07,Active,1
424,128,0873753001,Client,Mobile,0,1,0,2024-08-07,Active,2
425,128,1972181143,Client,Mobile,0,1,0,2024-08-07,Active,3
426,129,7447012045,Client,Mobile,1,1,0,2024-11-02,Active,1
427,129,5611002255,Client,Landline,0,1,0,2024-11-02,Active,2
428,129,7941552166,Client,Mobile,0,1,0,2024-11-02,Invalid,3
429,130,7467621202,Client,Landline,1,1,0,2026-01-21,Wrong Party,1
430,130,1697972965,Customer Provided,Mobile,0,1,0,2026-01-21,Active,2
431,131,9027716701,Client,Work,1,1,0,2025-12-13,Active,1
432,131,4508993588,Credit Bureau,Mobile,0,1,0,2025-12-13,Wrong Party,2
433,131,9163756289,Client,Home,0,1,0,2025-12-13,Active,3
434,132,0028772175,Credit Bureau,Mobile,1,1,0,2025-07-22,Active,1
435,132,3540838663,Credit Bureau,Home,0,0,0,2025-07-22,Invalid,2
436,132,1779717751,Client,Mobile,0,1,0,2025-07-22,Active,3
437,132,7016608801,Credit Bureau,Home,0,1,0,2025-07-22,Active,4
438,133,9948837550,Client,Home,1,1,0,2025-02-06,Active,1
439,133,3758997571,Client,Landline,0,1,0,2025-02-06,Active,2
440,133,1305548851,Customer Provided,Mobile,0,1,0,2025-02-06,Active,3
441,134,0272614933,Credit Bureau,Mobile,1,1,0,2025-11-24,Active,1
442,134,1637351609,Credit Bureau,Mobile,0,1,0,2025-11-24,Active,2
443,134,1779827080,Client,Landline,0,1,0,2025-11-24,Active,3
444,135,8697829221,Client,Mobile,1,1,0,2025-04-03,Active,1
445,135,6995866934,Credit Bureau,Mobile,0,1,0,2025-04-03,Active,2
446,135,6547226984,Skip Trace,Mobile,0,0,0,2025-04-03,Invalid,3
447,136,8583339452,Client,Mobile,1,1,0,2024-10-17,Active,1
448,136,2885158799,Client,Mobile,0,1,0,2024-10-17,Active,2
449,136,6846081062,Credit Bureau,Mobile,0,1,0,2024-10-17,Active,3
450,137,0034244204,Credit Bureau,Work,1,1,0,2025-11-28,Disconnected,1
451,137,3805719838,Client,Mobile,0,1,0,2025-11-28,Disconnected,2
452,137,6384066658,Credit Bureau,Mobile,0,1,0,2025-11-28,Active,3
453,138,0043973598,Skip Trace,Mobile,1,0,0,2024-10-04,Active,1
454,138,9334721228,Credit Bureau,Mobile,0,1,0,2024-10-04,Active,2
455,138,1606484229,Client,Mobile,0,1,0,2024-10-04,Active,3
456,139,4057202590,Client,Mobile,1,1,0,2025-04-18,Invalid,1
457,139,9479851583,Credit Bureau,Mobile,0,1,0,2025-04-18,Active,2
458,139,2818268861,Client,Mobile,0,1,0,2025-04-18,Active,3
459,140,5335554398,Credit Bureau,Mobile,1,1,0,2025-10-31,Active,1
460,140,7801573993,Client,Mobile,0,1,0,2025-10-31,Active,2
461,140,0561648408,Client,Mobile,0,1,0,2025-10-31,Active,3
462,140,5887704358,Credit Bureau,Mobile,0,1,0,2025-10-31,Active,4
463,140,1128801336,Skip Trace,Mobile,0,0,0,2025-10-31,Active,5
464,141,1386120750,Customer Provided,Mobile,1,1,0,2025-01-23,Active,1
465,141,1102481934,Customer Provided,Mobile,0,1,0,2025-01-23,Active,2
466,141,6676650618,Customer Provided,Home,0,1,0,2025-01-23,Active,3
467,142,0919015814,Credit Bureau,Mobile,1,1,0,2025-11-30,Active,1
468,142,4914766072,Client,Mobile,0,1,0,2025-11-30,Active,2
469,142,8326842450,Client,Home,0,1,0,2025-11-30,Disconnected,3
470,143,8821009968,Credit Bureau,Mobile,1,0,0,2024-07-21,Disconnected,1
471,143,8143536822,Customer Provided,Work,0,1,0,2024-07-21,Active,2
472,143,2394312908,Credit Bureau,Work,0,0,0,2024-07-21,Active,3
473,143,7814141397,Credit Bureau,Mobile,0,1,0,2024-07-21,Active,4
474,143,5523149135,Skip Trace,Mobile,0,0,0,2024-07-21,Wrong Party,5
475,144,7759492995,Customer Provided,Mobile,1,1,0,2024-09-26,Active,1
476,144,5620533645,Credit Bureau,Mobile,0,1,0,2024-09-26,Active,2
477,144,2577754781,Credit Bureau,Mobile,0,1,0,2024-09-26,Active,3
478,145,2914283411,Client,Mobile,1,1,0,2025-04-30,Active,1
479,145,0809969308,Credit Bureau,Mobile,0,1,0,2025-04-30,Active,2
480,145,4887256394,Client,Work,0,1,1,2025-04-30,Wrong Party,3
481,145,2788165803,Client,Mobile,0,1,0,2025-04-30,Active,4
482,146,9282722992,Client,Mobile,1,1,0,2024-08-22,Disconnected,1
483,146,7503731453,Client,Mobile,0,1,0,2024-08-22,Active,2
484,146,0385677005,Credit Bureau,Home,0,1,0,2024-08-22,Active,3
485,146,1844989266,Client,Mobile,0,1,0,2024-08-22,Active,4
486,146,5918463865,Customer Provided,Mobile,0,1,0,2024-08-22,Active,5
487,147,5779082723,Client,Mobile,1,1,0,2025-12-26,Active,1
488,147,1843222591,Credit Bureau,Mobile,0,0,0,2025-12-26,Active,2
489,147,3651777392,Client,Mobile,0,1,0,2025-12-26,Active,3
490,147,6030299228,Client,Mobile,0,1,0,2025-12-26,Active,4
491,148,0920242869,Credit Bureau,Mobile,1,1,0,2025-02-02,Active,1
492,148,9041379772,Client,Mobile,0,1,0,2025-02-02,Active,2
493,149,3692929842,Credit Bureau,Mobile,1,0,0,2025-12-16,Active,1
494,149,5799136621,Credit Bureau,Mobile,0,0,0,2025-12-16,Active,2
495,149,0388629127,Skip Trace,Landline,0,1,0,2025-12-16,Active,3
496,150,9908811729,Credit Bureau,Landline,1,0,0,2025-02-03,Active,1
497,150,8068650863,Skip Trace,Mobile,0,1,0,2025-02-03,Active,2
498,150,7659916247,Customer Provided,Home,0,1,0,2025-02-03,Active,3
499,151,3149864300,Client,Home,1,1,0,2025-01-24,Active,1
500,151,9818063565,Client,Home,0,1,0,2025-01-24,Active,2
501,152,1269448695,Client,Mobile,1,1,0,2026-01-05,Active,1
502,152,9463688725,Client,Mobile,0,1,0,2026-01-05,Active,2
503,152,8874495621,Credit Bureau,Home,0,0,0,2026-01-05,Active,3
504,153,3721386589,Client,Mobile,1,1,0,2026-01-26,Active,1
505,153,0260127961,Client,Home,0,1,0,2026-01-26,Wrong Party,2
506,153,1435190669,Credit Bureau,Home,0,0,0,2026-01-26,Active,3
507,154,8490277038,Client,Work,1,1,0,2025-06-08,Active,1
508,154,4309883920,Client,Mobile,0,1,0,2025-06-08,Active,2
509,154,5302146566,Client,Mobile,0,1,0,2025-06-08,Active,3
510,154,9380118489,Client,Mobile,0,1,0,2025-06-08,Active,4
511,155,5543937690,Client,Work,1,1,0,2025-11-19,Active,1
512,155,4268181845,Client,Landline,0,1,0,2025-11-19,Disconnected,2
513,155,1848947697,Credit Bureau,Mobile,0,1,0,2025-11-19,Active,3
514,156,3577907141,Client,Mobile,1,1,0,2025-01-18,Active,1
515,156,6335658804,Skip Trace,Landline,0,0,0,2025-01-18,Active,2
516,156,3416518275,Client,Work,0,1,0,2025-01-18,Active,3
517,157,5394237333,Credit Bureau,Mobile,1,1,0,2025-08-16,Active,1
518,157,4333395211,Client,Home,0,1,0,2025-08-16,Active,2
519,157,1790807595,Client,Mobile,0,1,0,2025-08-16,Active,3
520,158,7947284639,Skip Trace,Landline,1,1,0,2025-08-11,Active,1
521,158,2086780856,Credit Bureau,Mobile,0,1,0,2025-08-11,Active,2
522,158,2718750036,Client,Landline,0,1,0,2025-08-11,Wrong Party,3
523,158,9155942843,Skip Trace,Mobile,0,0,0,2025-08-11,Invalid,4
524,159,4795527636,Client,Mobile,1,1,0,2025-01-01,Active,1
525,159,5564729293,Client,Landline,0,1,0,2025-01-01,Active,2
526,160,1438663227,Credit Bureau,Home,1,1,0,2026-01-12,Active,1
527,160,0267288574,Client,Home,0,1,0,2026-01-12,Active,2
528,160,4890612034,Client,Mobile,0,1,0,2026-01-12,Active,3
529,160,7175455884,Client,Mobile,0,1,0,2026-01-12,Active,4
530,161,5061593998,Credit Bureau,Mobile,1,0,0,2026-01-13,Active,1
531,161,2455877169,Client,Mobile,0,1,0,2026-01-13,Active,2
532,161,4722569961,Customer Provided,Mobile,0,1,0,2026-01-13,Active,3
533,161,1253554496,Client,Mobile,0,1,0,2026-01-13,Active,4
534,162,4759876220,Customer Provided,Mobile,1,1,0,2026-01-22,Active,1
535,162,2341326111,Credit Bureau,Mobile,0,1,0,2026-01-22,Active,2
536,162,7800681149,Client,Landline,0,1,0,2026-01-22,Disconnected,3
537,162,2164334722,Skip Trace,Mobile,0,1,0,2026-01-22,Active,4
538,163,8200557784,Skip Trace,Mobile,1,1,0,2025-12-04,Active,1
539,163,8728299796,Client,Mobile,0,1,0,2025-12-04,Active,2
540,163,8845783174,Credit Bureau,Mobile,0,1,0,2025-12-04,Active,3
541,164,5642400825,Client,Mobile,1,1,0,2024-10-21,Active,1
542,164,4780774064,Credit Bureau,Work,0,0,0,2024-10-21,Active,2
543,165,9308536866,Credit Bureau,Mobile,1,0,0,2024-12-03,Active,1
544,165,3266341638,Client,Mobile,0,1,0,2024-12-03,Active,2
545,165,9448463122,Client,Landline,0,1,0,2024-12-03,Invalid,3
546,166,4179749735,Client,Mobile,1,1,0,2026-01-13,Disconnected,1
547,166,0208021442,Client,Landline,0,1,0,2026-01-13,Active,2
548,166,7031207356,Client,Work,0,1,0,2026-01-13,Active,3
549,166,4757051204,Skip Trace,Mobile,0,0,0,2026-01-13,Active,4
550,166,6187234601,Skip Trace,Mobile,0,0,0,2026-01-13,Invalid,5
551,167,3673037183,Client,Mobile,1,1,0,2024-10-19,Active,1
552,167,7645208814,Client,Mobile,0,1,0,2024-10-19,Active,2
553,167,7435031365,Client,Home,0,0,0,2024-10-19,Active,3
554,167,0249163009,Client,Mobile,0,0,0,2024-10-19,Active,4
555,168,7925132719,Customer Provided,Mobile,1,1,0,2025-04-16,Active,1
556,168,5005281273,Client,Mobile,0,1,0,2025-04-16,Active,2
557,168,5857306524,Customer Provided,Mobile,0,1,0,2025-04-16,Active,3
558,168,0778487392,Skip Trace,Home,0,1,0,2025-04-16,Active,4
559,169,8557498218,Credit Bureau,Mobile,1,0,0,2024-07-09,Wrong Party,1
560,169,2744857086,Client,Landline,0,0,0,2024-07-09,Active,2
561,169,2095935186,Skip Trace,Landline,0,1,0,2024-07-09,Wrong Party,3
562,170,3878294565,Credit Bureau,Mobile,1,0,0,2024-07-27,Disconnected,1
563,170,1181022031,Client,Home,0,1,0,2024-07-27,Active,2
564,171,7310967899,Client,Mobile,1,1,0,2025-06-30,Active,1
565,171,4053910371,Client,Home,0,0,0,2025-06-30,Active,2
566,171,7058650948,Client,Mobile,0,1,0,2025-06-30,Disconnected,3
567,172,0141381138,Credit Bureau,Mobile,1,1,0,2025-09-18,Active,1
568,172,6338392886,Client,Landline,0,1,0,2025-09-18,Active,2
569,172,1957612286,Credit Bureau,Mobile,0,0,0,2025-09-18,Active,3
570,172,8528975585,Credit Bureau,Mobile,0,1,0,2025-09-18,Active,4
571,173,5665939836,Client,Mobile,1,1,0,2026-01-09,Active,1
572,173,8457760049,Credit Bureau,Home,0,1,0,2026-01-09,Active,2
573,173,0824043350,Client,Mobile,0,1,0,2026-01-09,Active,3
574,173,4888992107,Client,Mobile,0,1,0,2026-01-09,Active,4
575,174,5224593344,Client,Mobile,1,1,0,2025-11-29,Active,1
576,174,1969315727,Client,Mobile,0,1,0,2025-11-29,Active,2
577,175,9194096105,Skip Trace,Mobile,1,1,0,2025-03-02,Active,1
578,175,5661390604,Client,Mobile,0,1,0,2025-03-02,Active,2
579,176,8058925832,Client,Mobile,1,0,0,2026-01-22,Active,1
580,176,0679981364,Skip Trace,Work,0,1,0,2026-01-22,Disconnected,2
581,177,6225179086,Skip Trace,Mobile,1,1,0,2024-07-01,Active,1
582,177,4168622783,Credit Bureau,Landline,0,0,0,2024-07-01,Active,2
583,177,7693898331,Client,Home,0,1,0,2024-07-01,Invalid,3
584,178,4659116655,Client,Mobile,1,0,0,2026-01-23,Invalid,1
585,178,3559042597,Credit Bureau,Work,0,1,0,2026-01-23,Disconnected,2
586,178,9270335211,Client,Mobile,0,1,0,2026-01-23,Active,3
587,178,0392405147,Client,Work,0,1,0,2026-01-23,Active,4
588,179,7053833884,Client,Mobile,1,1,0,2026-01-08,Wrong Party,1
589,179,8792069804,Skip Trace,Mobile,0,1,0,2026-01-08,Active,2
590,179,2043940701,Client,Mobile,0,1,0,2026-01-08,Active,3
591,180,6451046368,Client,Mobile,1,1,0,2026-01-06,Active,1
592,180,1579812387,Skip Trace,Mobile,0,1,0,2026-01-06,Wrong Party,2
593,181,8003845762,Client,Work,1,1,0,2025-04-08,Active,1
594,181,0555438404,Credit Bureau,Mobile,0,0,0,2025-04-08,Invalid,2
595,181,6084325621,Client,Work,0,1,0,2025-04-08,Active,3
596,181,6893639264,Client,Mobile,0,1,0,2025-04-08,Active,4
597,182,9578232983,Skip Trace,Mobile,1,1,0,2026-01-30,Active,1
598,182,2482629251,Client,Work,0,1,0,2026-01-30,Active,2
599,182,8812520566,Skip Trace,Work,0,1,0,2026-01-30,Disconnected,3
600,182,4742312209,Credit Bureau,Mobile,0,0,0,2026-01-30,Active,4
601,183,9499939330,Client,Mobile,1,1,0,2025-08-10,Disconnected,1
602,183,5172897526,Credit Bureau,Mobile,0,1,0,2025-08-10,Active,2
603,184,7722330604,Client,Mobile,1,1,0,2024-10-26,Wrong Party,1
604,184,6333127975,Skip Trace,Mobile,0,0,0,2024-10-26,Active,2
605,184,7366096569,Client,Home,0,1,1,2024-10-26,Disconnected,3
606,184,9988081770,Credit Bureau,Mobile,0,1,0,2024-10-26,Active,4
607,185,3886086803,Customer Provided,Mobile,1,1,0,2025-07-11,Active,1
608,185,4764472649,Client,Mobile,0,1,0,2025-07-11,Active,2
609,185,0827718129,Client,Mobile,0,1,0,2025-07-11,Active,3
610,186,8266570279,Credit Bureau,Mobile,1,1,0,2025-12-14,Invalid,1
611,186,3714521117,Credit Bureau,Work,0,1,0,2025-12-14,Disconnected,2
612,186,5186892686,Client,Mobile,0,1,0,2025-12-14,Active,3
613,187,0259222206,Credit Bureau,Mobile,1,1,0,2024-07-30,Active,1
614,187,4474212309,Customer Provided,Mobile,0,1,0,2024-07-30,Active,2
615,187,4077780973,Credit Bureau,Mobile,0,1,0,2024-07-30,Active,3
616,187,3977671990,Credit Bureau,Home,0,0,0,2024-07-30,Active,4
617,188,3849830220,Skip Trace,Work,1,1,0,2025-06-07,Active,1
618,188,5020994510,Client,Work,0,1,0,2025-06-07,Active,2
619,188,1622499982,Client,Mobile,0,1,0,2025-06-07,Active,3
620,188,7950145561,Credit Bureau,Mobile,0,1,0,2025-06-07,Disconnected,4
621,189,6814721458,Skip Trace,Mobile,1,0,0,2024-08-04,Disconnected,1
622,189,6833901981,Credit Bureau,Work,0,1,0,2024-08-04,Active,2
623,189,7946954899,Skip Trace,Mobile,0,1,0,2024-08-04,Active,3
624,190,5299787729,Client,Mobile,1,1,0,2024-11-16,Active,1
625,190,3430107139,Credit Bureau,Mobile,0,1,1,2024-11-16,Active,2
626,190,6605583034,Credit Bureau,Mobile,0,0,0,2024-11-16,Active,3
627,190,4144885015,Client,Mobile,0,1,0,2024-11-16,Wrong Party,4
628,190,5699023557,Client,Mobile,0,1,0,2024-11-16,Active,5
629,191,7027278576,Skip Trace,Mobile,1,0,0,2024-09-02,Active,1
630,191,0849588039,Credit Bureau,Mobile,0,1,0,2024-09-02,Active,2
631,191,5512405682,Client,Work,0,1,0,2024-09-02,Active,3
632,192,9962914504,Client,Work,1,0,0,2025-12-28,Disconnected,1
633,192,6173574384,Client,Mobile,0,0,0,2025-12-28,Active,2
634,192,2150317807,Client,Home,0,1,0,2025-12-28,Active,3
635,193,8235784521,Client,Mobile,1,1,0,2025-11-25,Active,1
636,193,8230768104,Credit Bureau,Mobile,0,0,0,2025-11-25,Active,2
637,194,0915701840,Credit Bureau,Mobile,1,1,0,2024-10-08,Active,1
638,194,9435334485,Client,Mobile,0,1,0,2024-10-08,Active,2
639,195,7142241098,Client,Mobile,1,1,0,2026-01-08,Active,1
640,195,8138585424,Credit Bureau,Mobile,0,1,0,2026-01-08,Active,2
641,195,9321495870,Client,Mobile,0,1,0,2026-01-08,Active,3
642,195,2070160166,Client,Mobile,0,1,0,2026-01-08,Wrong Party,4
643,196,2997954538,Client,Mobile,1,0,0,2024-07-21,Active,1
644,196,1792171747,Client,Mobile,0,1,0,2024-07-21,Active,2
645,196,7332945625,Client,Mobile,0,0,0,2024-07-21,Active,3
646,197,5770171577,Client,Mobile,1,1,0,2025-09-23,Active,1
647,197,2459928161,Credit Bureau,Mobile,0,0,0,2025-09-23,Disconnected,2
648,198,5814876963,Client,Mobile,1,1,0,2025-09-04,Disconnected,1
649,198,9382761539,Client,Work,0,1,0,2025-09-04,Wrong Party,2
650,198,6695832197,Client,Mobile,0,1,0,2025-09-04,Active,3
651,198,1997581724,Credit Bureau,Mobile,0,1,0,2025-09-04,Wrong Party,4
652,199,6191965701,Client,Mobile,1,1,0,2024-12-08,Active,1
653,199,3290227846,Client,Mobile,0,1,0,2024-12-08,Active,2
654,200,9973354946,Client,Landline,1,1,0,2026-01-29,Active,1
655,200,5190986240,Client,Mobile,0,1,0,2026-01-29,Active,2
656,200,5800851403,Credit Bureau,Mobile,0,0,0,2026-01-29,Active,3
657,200,6965666683,Credit Bureau,Home,0,1,0,2026-01-29,Active,4
658,200,2723865624,Client,Mobile,0,1,0,2026-01-29,Active,5
659,201,2201027621,Client,Mobile,1,1,0,2025-01-01,Disconnected,1
660,201,2679692786,Skip Trace,Mobile,0,1,0,2025-01-01,Invalid,2
661,201,8765326909,Client,Mobile,0,1,0,2025-01-01,Active,3
662,201,7384689500,Client,Work,0,1,0,2025-01-01,Active,4
663,201,9751971284,Client,Mobile,0,1,0,2025-01-01,Active,5
664,202,7818913718,Client,Mobile,1,1,0,2025-11-03,Active,1
665,202,9490580778,Credit Bureau,Mobile,0,1,0,2025-11-03,Active,2
666,202,7956544209,Client,Mobile,0,1,0,2025-11-03,Active,3
667,203,4940792904,Credit Bureau,Home,1,1,0,2025-04-18,Active,1
668,203,9047128144,Client,Work,0,0,0,2025-04-18,Active,2
669,203,2944401929,Credit Bureau,Mobile,0,1,0,2025-04-18,Active,3
670,204,2752437280,Client,Mobile,1,1,0,2025-12-21,Active,1
671,204,5129276637,Client,Home,0,1,0,2025-12-21,Active,2
672,204,2395041027,Skip Trace,Work,0,0,0,2025-12-21,Active,3
673,204,6747836674,Credit Bureau,Landline,0,1,0,2025-12-21,Active,4
674,205,2860476580,Skip Trace,Work,1,1,0,2025-03-10,Wrong Party,1
675,205,1856945441,Client,Mobile,0,1,0,2025-03-10,Active,2
676,206,4967393852,Skip Trace,Mobile,1,1,0,2025-08-04,Disconnected,1
677,206,5800106181,Credit Bureau,Mobile,0,0,0,2025-08-04,Active,2
678,206,7534430091,Client,Mobile,0,1,0,2025-08-04,Active,3
679,207,0939111926,Skip Trace,Home,1,0,0,2024-11-15,Active,1
680,207,9212447174,Credit Bureau,Mobile,0,1,0,2024-11-15,Invalid,2
681,207,6542140665,Credit Bureau,Landline,0,1,0,2024-11-15,Active,3
682,207,0442717396,Client,Mobile,0,1,0,2024-11-15,Active,4
683,208,2712863917,Credit Bureau,Work,1,1,0,2025-12-18,Active,1
684,208,4101194707,Credit Bureau,Mobile,0,1,0,2025-12-18,Active,2
685,208,2006425690,Credit Bureau,Mobile,0,1,0,2025-12-18,Active,3
686,209,8776618306,Client,Home,1,1,0,2024-11-07,Active,1
687,209,7198554601,Skip Trace,Home,0,0,0,2024-11-07,Active,2
688,209,5851743280,Client,Home,0,1,0,2024-11-07,Active,3
689,209,6346157173,Skip Trace,Mobile,0,0,0,2024-11-07,Active,4
690,210,2030937618,Client,Mobile,1,1,0,2025-01-19,Disconnected,1
691,210,4787005050,Skip Trace,Landline,0,0,0,2025-01-19,Active,2
692,210,6138782931,Credit Bureau,Mobile,0,0,0,2025-01-19,Active,3
693,211,0270790320,Credit Bureau,Mobile,1,1,0,2026-01-15,Active,1
694,211,2041792911,Client,Mobile,0,1,0,2026-01-15,Active,2
695,212,1799313656,Credit Bureau,Mobile,1,1,0,2024-07-01,Active,1
696,212,5198253092,Skip Trace,Mobile,0,0,0,2024-07-01,Active,2
697,212,5114262582,Client,Home,0,1,0,2024-07-01,Active,3
698,213,7390219620,Credit Bureau,Mobile,1,1,0,2025-06-26,Active,1
699,213,7100219467,Client,Mobile,0,1,0,2025-06-26,Active,2
700,214,2324876329,Customer Provided,Work,1,0,1,2025-10-04,Active,1
701,214,0927914560,Client,Landline,0,1,0,2025-10-04,Wrong Party,2
702,214,8331819588,Credit Bureau,Mobile,0,0,0,2025-10-04,Active,3
703,215,3734031277,Client,Landline,1,1,0,2024-09-17,Active,1
704,215,2200543645,Client,Mobile,0,1,0,2024-09-17,Active,2
705,215,9701082207,Skip Trace,Mobile,0,0,0,2024-09-17,Active,3
706,216,8113799563,Credit Bureau,Home,1,0,0,2025-09-16,Active,1
707,216,5315313636,Credit Bureau,Home,0,0,0,2025-09-16,Active,2
708,217,3179706239,Credit Bureau,Mobile,1,1,0,2026-01-21,Active,1
709,217,7265273543,Client,Home,0,1,0,2026-01-21,Active,2
710,217,5209042177,Client,Mobile,0,1,0,2026-01-21,Active,3
